"bateria","Tem_Instr_Violao_Viola","Tem_Instr_Guitarra","Tem_Instr_Cavaco","Tem_Instr_Sintetizador_Teclado","Tem_Instr_Piano","Tem_Instr_Metais","Tem_Instr_Madeiras","Tem_Instr_Cordas","BPM","VolMedio","PctCantada","PctRap","duracao","ano_lancamento","gostou","n_reproducao","id_cliente"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,104.815463690472,-9.40294986013572,79.9086207688505,0,224823,2005,TRUE,8,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,124.23962371811,-6.83018135190699,40.176120196485,0,383162,1992,FALSE,7,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,149.968599804926,-23.2391795761504,0,0,248248,2010,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,112.698320914068,-9.1526135541192,76.7223191430559,0,152027,1974,TRUE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,92.1519025373844,-9.31433985674535,77.5232086117393,0,188784,2015,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,127.368659328404,-8.13489888582039,29.033647945143,0,497189,1966,TRUE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,96.388865695254,-7.1402667935446,10.8705069584507,71.0238986229881,253528,2010,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,150.097561208761,-7.24183057564977,56.0680573310119,0,169056,2019,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101.059540115155,-7.93554021002005,71.282074820248,0,190679,2018,TRUE,6,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,80.0338298920315,-6.05102438655564,77.4427212387498,0,226648,2018,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,74.549605772763,-12.7290308262718,68.4016091518009,0,251086,2021,FALSE,3,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,132.443395538356,-7.84918944437005,65.9980645943605,17.3694761797768,239628,2012,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,96.0020892907359,-6.5610127893799,22.6814667142199,56.0676944025778,177075,2011,FALSE,4,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,124.40144407558,-8.44418341550829,60.2747802435517,0,297934,1991,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,100.151948734663,-5.92858918420761,74.5264269356173,0,171354,2017,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,112.895143201576,-20.2035650887298,0,0,274871,2008,FALSE,2,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,130.421130971696,-6.68762280136835,76.4459424825651,0,257013,2008,FALSE,4,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,122.219312533243,-7.95953192035716,47.9283067833481,0,415440,1992,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60.9806678418527,-6.37728239192789,77.591496672794,0,186413,2017,TRUE,6,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,128.210203871836,-7.53063676546281,57.3901735952599,18.8085485858381,158110,2021,FALSE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,84.9829905124532,-7.00789483871693,22.9243274549528,66.5193860257597,195750,1996,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,93.5439707270512,-11.1764333800983,67.6006441427387,0,191954,2021,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,154.581105299945,-5.87266268184327,58.9588272392254,18.7578471063441,201195,2017,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,99.3750630856563,-7.06882928432005,79.0735779064787,17.2302459840434,191705,2009,FALSE,5,"#ID4773"
"Nenhuma",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,103.77769031025,-6.28304746554566,75.5775573936666,0,191061,2018,TRUE,5,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,123.475768624675,-12.6094141476796,38.9193244925058,0,591257,1960,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,106.155182019223,-8.19537277706068,80.7991898140953,21.6265827787183,258144,2009,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,125.315637571069,-5.94145975095829,0,0,342120,2003,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,84.2523561584812,-8.87302007232312,78.5683659169943,0,89341,2021,TRUE,5,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,131.147538374368,-7.12468707023518,60.3482356991835,0,175140,2018,FALSE,6,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,109.164484537879,-7.65993388078363,81.4658243158358,24.4831401835721,137054,2016,FALSE,3,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,122.29210463257,-6.80731105806298,73.2281505463689,19.6899114716981,109547,2005,TRUE,5,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,105.421576534938,-7.98488893979189,75.3370750258727,0,301538,2008,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,102.423803017364,-5.23094755628162,18.0146796074018,71.1675244115503,219219,2007,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,115.667251908169,-6.75776780773343,62.4272635901891,0,226200,2020,FALSE,1,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,98.9104205785686,-5.25726780034974,69.1186168975539,0,246100,1991,FALSE,6,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,85.9008695645162,-7.85384088619439,78.4299519317565,0,163677,2015,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,121.269060470191,-8.77296445142214,68.6634901431146,0,364535,2009,FALSE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,84.0156867862327,-6.30136773314481,24.144954842221,68.6049226502472,269606,2019,FALSE,1,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,98.9912462206338,-6.53231353696509,76.4575060442575,0,226325,1997,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,77.0069388749294,-7.01872807460497,22.4286610244124,68.5871452648551,248158,2007,FALSE,1,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,105.798182186659,-5.9946465523176,14.0289659492969,71.0698718026384,204372,2010,FALSE,2,"#ID4773"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,104.234054733156,-6.38910380819294,72.0467492309697,0,231705,2021,FALSE,2,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,126.136595385541,-6.52582605774958,82.4023712453729,22.081037775976,235562,2010,TRUE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,150.79127929796,-8.93166151451434,77.9206029850478,26.2592967348309,232654,1958,FALSE,4,"#ID4773"
"Eletrônica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,132.804793019938,-7.11458096602945,58.8742397620323,18.1889649964834,229500,1998,FALSE,1,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,151.52779640337,-6.60496692233864,49.8022089434488,0,202172,2017,TRUE,5,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,82.1798943154378,-16.8968462901148,79.420650154815,0,185450,2021,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,66.7857886754315,-8.27919051948878,76.7235468930617,0,188878,2021,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,78.175306680752,-11.4019238225393,75.9192001968488,0,164090,2020,FALSE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,126.48829449389,-5.95872841332087,79.8615041517922,25.6504876216384,176039,2015,FALSE,5,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,141.663501555128,-5.82833631961531,65.9347844660805,0,194549,2020,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,81.3769598332763,-8.83556595969661,69.5736879032844,0,184152,2020,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,109.510580487083,-24.1918103348527,0,0,329213,2003,FALSE,5,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,134.471627700737,-9.01490469186773,71.4154142297938,0,210999,2005,FALSE,2,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,116.810557852637,-6.63540519098476,69.1881874691077,0,300418,2008,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,98.0393023276287,-9.37027583623151,72.2462858524125,0,139135,2020,FALSE,5,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,118.131963315322,-7.80324734603294,34.2464993784746,0,303778,1969,FALSE,4,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,128.19996594279,-8.5430127063958,73.7461546571986,44.7703168993203,263522,1983,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,105.722430261995,-12.4180618063194,71.82786577499,0,243431,2011,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,101.157618691397,-12.3412480006317,74.7543737699557,0,181069,2020,FALSE,3,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,138.094598040615,-6.2724824097162,55.990798237319,0,138729,2021,FALSE,5,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,95.3514576478849,-10.4936528524549,79.4287957844447,0,234474,2010,FALSE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91.4594935445432,-12.7147553073564,66.4404573154607,0,197224,2019,TRUE,5,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.8931302611031,-16.2425305674269,69.882798016994,0,193979,2018,TRUE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,117.941990514715,-11.2505893408464,48.7664355097664,0,427742,1975,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,82.0341624535432,-8.02431447306191,71.2649994387536,0,176167,2012,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,81.8789740232884,-14.391426904965,71.5089431398956,0,196809,2020,TRUE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,88.2018969054204,-27.0451729843151,0,0,236627,2007,FALSE,1,"#ID4773"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,124.5890203434,-6.2481008077793,74.9663643484412,19.9295865635515,274195,2013,FALSE,1,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,92.9039104615366,-8.11092011308439,77.3907483049263,0,171201,2016,FALSE,5,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,117.927680146602,-15.7255441512932,0,0,272401,2021,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,158.627534492592,-4.89477776732997,57.4922198798497,0,192365,2021,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,95.2261595891763,-8.25984730677345,74.7078676459409,0,175505,2018,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,120.367992432267,-8.89747068300883,45.7256845859571,0,531938,1956,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,91.5494859153218,-4.74578464210147,77.5998779782731,0,279241,2019,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,116.021765984564,-7.20909615380601,22.6739462628206,74.6462870865294,231258,2011,FALSE,6,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,81.0332554859216,-10.4495599394879,69.2221242262983,0,166339,2019,FALSE,5,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,86.6679069253278,-7.79287101112933,72.2165907750338,0,190256,2020,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,88.7471536240953,-8.72501309238925,78.1605667740901,0,168308,2021,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,118.284378668564,-6.52427218403667,56.6935118276673,0,184328,2020,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,92.1332648455369,-9.357090574646,74.2896352339893,0,268812,2019,FALSE,4,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,175.316179044016,-7.3366300450183,64.0930758910111,0,139010,2019,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,92.4173135435987,-10.658547008783,74.6681804922258,0,188773,2020,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,94.4709871012366,-7.54235817242165,22.4665450876005,64.1414426042826,154747,2016,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,91.5334740258243,-6.6651534916038,20.7458920752677,61.1317322628655,239807,2012,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,157.361046729945,-7.4151635336784,58.7837016564592,0,176606,2018,TRUE,2,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,87.3666228221776,-5.42537279350642,81.6489457896445,0,225241,2020,FALSE,2,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,152.942039034882,-9.33934488607427,72.8682713334053,0,226184,1975,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,104.908527014342,-13.983518107443,78.742523234484,0,279774,2003,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,114.127014291295,-10.9619098009857,82.5230033914304,0,191188,1981,FALSE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,137.373561379045,-6.9745747178709,53.3562012163821,0,203043,2019,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,124.910373093239,-7.61880932888119,65.4056448674325,0,154366,2019,FALSE,3,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,118.429830643237,-6.98200123796462,19.1138780298131,64.2285269654407,251518,2002,FALSE,1,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,156.635141249431,-6.80088753275216,72.2563714511523,0,152544,2013,FALSE,4,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,129.115828413208,-5.93983823484206,65.8600276201779,0,203125,2002,FALSE,2,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,165.630617218217,-6.7828080300203,62.1960214292997,0,225589,2017,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,82.184482339142,-7.36077227965405,75.5013573423719,0,228915,2020,TRUE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,158.916657585354,-5.60877821073442,63.0219317692717,0,168613,2020,FALSE,5,"#ID4773"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,127.610634515321,-6.70311620386842,79.1288360342148,0,183433,2010,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,123.392170619806,-7.95793479149257,34.9843323517974,0,527394,1993,FALSE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,87.9961284460845,-6.64154952323533,22.0428354369889,64.0412808329055,187125,1997,FALSE,4,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,125.722320848264,-8.14884114677268,77.2789380423599,23.7975434989343,284759,2021,TRUE,1,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,101.024906325433,-9.94192675904118,73.1269450998829,0,196471,2019,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,104.889249539388,-6.60026119233159,12.0598808324338,78.4427373797642,194001,2009,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,101.505453273798,-6.74581756076479,65.5105926969419,0,261843,2012,TRUE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,112.005082023901,-13.7643564253646,71.80856434163,0,227250,2006,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,67.3387346586736,-11.0420233933214,59.874222590022,0,222699,2014,TRUE,6,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,138.421353758564,-9.59762785310764,72.4863154199208,43.381146672115,185177,1972,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,110.474352715944,-7.09576837402403,80.1122815971471,0,162667,2015,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,114.674072503962,-7.15131448572176,22.020956115412,52.5839619986051,237982,2014,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,117.259784825545,-7.97414217735166,21.7263825625887,53.7944203259435,207702,2009,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,77.6735114242601,-9.27107639668257,79.090194767327,0,225664,2021,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,114.674228709721,-7.66889788957671,42.5763055942228,0,347326,1980,FALSE,5,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,127.777839644131,-3.45486441499855,38.7012523933183,0,119898,1937,TRUE,4,"#ID4773"
"Eletrônica",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,91.6238416401062,-5.88260562679113,78.8563454362935,19.7526307963415,223526,1996,TRUE,11,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,92.8506887168704,-5.29959198153153,29.1087636660401,73.5773258571046,159454,2006,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,98.0220080321558,-4.72872807088707,18.1907268472346,51.7740236870621,248351,1998,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,111.5529341576,-7.03354887475624,70.2794870582435,25.1398250579003,284710,1998,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,86.2918579025047,-15.0845028276339,66.0748112723088,0,266399,2021,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,85.9039935238986,-10.4838968468569,75.2941292699457,0,262295,2020,FALSE,2,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,120.657361583435,-8.10887338131673,25.1045791736429,0,140094,1984,FALSE,3,"#ID4773"
"Eletrônica",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,116.230532902703,-2.51912370335303,16.7576902866507,0,496102,1969,FALSE,3,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,130.377285779628,-7.16374577593098,73.2774324640061,23.5910740592304,217517,2021,TRUE,4,"#ID4773"
"Nenhuma",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,118.703430311764,-22.2183084869025,0,0,262988,2000,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,89.1958054053089,-9.8774856308683,75.3668936292273,0,255052,2016,TRUE,6,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,99.5321920093076,-11.7878801193152,64.0721391459045,0,154759,2008,FALSE,2,"#ID4773"
"Acústica",FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,93.200487058345,-7.81425239565937,72.4777016770505,0,222202,2004,TRUE,7,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,92.4870470891762,-8.79156661461895,67.5018606648153,0,281696,2021,FALSE,1,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,139.033465600741,-8.49784180991732,74.1077785157311,0,249267,2006,FALSE,4,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,95.271955967999,-5.65641670964885,76.274343052707,24.1433208599306,255110,2002,FALSE,4,"#ID4773"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,104.286045095383,-6.65207505880855,64.553636321797,17.7254037190058,257832,1990,TRUE,6,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,103.723905236751,-9.94912381790943,76.8075480963618,0,158485,2018,FALSE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,125.449543992513,-11.2967113370021,18.2540071468766,0,79837,1963,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,84.8394027629535,-10.0861482319271,73.3366472898964,0,178999,2013,TRUE,3,"#ID4773"
"Eletrônica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,93.9397195999192,-6.75532638291067,60.272323272859,16.5227634741389,153199,2020,FALSE,2,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,116.31962371602,-9.62927490937066,75.5023769957377,0,201963,2019,FALSE,1,"#ID4773"
"Acústica",FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,97.4699413335224,-7.42879226345846,26.1021606954622,82.1617532119857,214416,1999,FALSE,4,"#ID4773"
"Acústica",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,94.962535171196,-7.70956961627766,74.9865827156109,0,218985,2012,FALSE,4,"#ID4773"
"Acústica",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,105.95126829377,-11.2755208548147,78.7845239511497,0,183820,2016,FALSE,2,"#ID4773"
"Nenhuma",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,107.458433906129,-7.21185795154555,71.2834801865302,14.0238416682204,160582,2020,FALSE,3,"#ID4773"
"Acústica",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,85.2861073007998,-12.822124833576,82.4919525310389,0,201484,2021,FALSE,2,"#ID4773"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,138.898899008457,-6.74900336066889,71.9960021760136,17.8189335418274,213615,2014,FALSE,5,"#ID4773"
"Nenhuma",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,100.930337868132,-6.78350408614742,85.5771200901353,14.43614764264,187880,2003,FALSE,3,"#ID4773"
"Acústica",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,106.605564532161,-5.0115693862948,66.5909790129463,0,211431,1999,TRUE,3,"#ID4773"
